City,Datetime,TrafficIndexLive,TravelTimeHistoric,TravelTimeLive,Year,Month,MonthNum,Day,DayNum,Hour
Cairo,2022-12-16 11:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,11
Cairo,2022-12-16 12:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,12
Cairo,2022-12-16 13:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,13
Cairo,2022-12-16 14:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,14
Cairo,2022-12-16 15:46:30,2,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,15
Cairo,2022-12-16 16:46:30,5,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,16
Cairo,2022-12-16 17:46:30,9,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,17
Cairo,2022-12-16 18:16:30,11,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,18
Cairo,2022-12-16 19:16:30,12,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,19
Cairo,2022-12-16 20:01:30,13,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,20
Cairo,2022-12-16 21:46:30,10,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,21
Cairo,2022-12-16 22:01:30,9,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,22
Cairo,2022-12-16 23:01:30,6,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,23
Cairo,2022-12-17 00:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,0
Cairo,2022-12-17 01:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,1
Cairo,2022-12-17 02:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,2
Cairo,2022-12-17 03:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,3
Cairo,2022-12-17 04:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,4
Cairo,2022-12-17 05:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,5
Cairo,2022-12-17 06:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,6
Cairo,2022-12-17 07:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,7
Cairo,2022-12-17 08:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,8
Cairo,2022-12-17 09:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,9
Cairo,2022-12-17 10:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,10
Cairo,2022-12-17 11:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,11
Cairo,2022-12-17 12:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,12
Cairo,2022-12-17 13:46:30,6,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,13
Cairo,2022-12-17 14:46:30,11,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,14
Cairo,2022-12-17 15:46:30,12,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,15
Cairo,2022-12-17 16:46:30,16,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,16
Cairo,2022-12-17 17:46:30,20,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,17
Cairo,2022-12-17 18:16:30,20,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,18
Cairo,2022-12-17 19:46:30,19,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,19
Cairo,2022-12-17 20:01:30,19,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,20
Cairo,2022-12-17 21:01:30,15,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,21
Cairo,2022-12-17 22:01:30,9,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,22
Cairo,2022-12-17 23:01:30,3,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,23
Cairo,2022-12-18 00:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,0
Cairo,2022-12-18 01:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,1
Cairo,2022-12-18 02:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,2
Cairo,2022-12-18 03:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,3
Cairo,2022-12-18 04:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,4
Cairo,2022-12-18 05:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,5
Cairo,2022-12-18 06:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,6
Cairo,2022-12-18 07:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,7
Cairo,2022-12-18 08:46:30,10,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,8
Cairo,2022-12-18 09:01:30,11,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,9
Cairo,2022-12-18 10:01:30,9,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,10
Cairo,2022-12-18 11:01:30,7,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,11
Cairo,2022-12-18 12:01:30,7,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,12
Cairo,2022-12-18 13:46:30,12,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,13
Cairo,2022-12-18 14:46:30,20,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,14
Cairo,2022-12-18 15:46:30,25,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,15
Cairo,2022-12-18 16:46:30,39,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,16
Cairo,2022-12-18 17:01:30,42,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,17
Cairo,2022-12-18 18:01:30,29,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,18
Cairo,2022-12-18 19:01:30,7,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,19
Cairo,2022-12-18 20:31:30,7,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,20
Cairo,2022-12-18 21:16:30,8,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,21
Cairo,2022-12-18 22:01:30,5,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,22
Cairo,2022-12-18 23:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,23
Cairo,2022-12-19 00:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,0
Cairo,2022-12-19 01:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,1
Cairo,2022-12-19 02:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,2
Cairo,2022-12-19 03:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,3
Cairo,2022-12-19 04:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,4
Cairo,2022-12-19 05:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,5
Cairo,2022-12-19 06:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,6
Cairo,2022-12-19 07:46:30,1,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,7
Cairo,2022-12-19 08:46:30,9,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,8
Cairo,2022-12-19 09:01:30,9,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,9
Cairo,2022-12-19 10:46:30,6,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,10
Cairo,2022-12-19 11:16:30,8,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,11
Cairo,2022-12-19 12:01:30,9,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,12
Cairo,2022-12-19 13:46:30,15,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,13
Cairo,2022-12-19 14:46:30,23,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,14
Cairo,2022-12-19 15:31:30,26,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,15
Cairo,2022-12-19 16:46:30,32,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,16
Cairo,2022-12-19 17:46:30,42,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,17
Cairo,2022-12-19 18:16:30,45,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,18
Cairo,2022-12-19 19:01:30,40,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,19
Cairo,2022-12-19 20:01:30,26,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,20
Cairo,2022-12-19 21:01:30,15,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,21
Cairo,2022-12-19 22:01:30,7,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,22
Cairo,2022-12-19 23:01:30,1,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,23
Cairo,2022-12-20 00:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,0
Cairo,2022-12-20 01:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,1
Cairo,2022-12-20 02:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,2
Cairo,2022-12-20 03:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,3
Cairo,2022-12-20 04:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,4
Cairo,2022-12-20 05:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,5
Cairo,2022-12-20 06:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,6
Cairo,2022-12-20 07:46:30,2,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,7
Cairo,2022-12-20 08:31:30,9,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,8
Cairo,2022-12-20 09:01:30,11,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,9
Cairo,2022-12-20 10:01:30,8,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,10
Cairo,2022-12-20 11:31:30,8,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,11
Cairo,2022-12-20 12:01:30,9,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,12
Cairo,2022-12-20 13:46:30,15,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,13
Cairo,2022-12-20 14:46:30,23,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,14
Cairo,2022-12-20 15:46:30,27,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,15
Cairo,2022-12-20 16:46:30,33,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,16
Cairo,2022-12-20 17:46:30,42,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,17
Cairo,2022-12-20 18:01:30,44,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,18
Cairo,2022-12-20 19:01:30,35,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,19
Cairo,2022-12-20 20:01:30,24,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,20
Cairo,2022-12-20 21:01:30,14,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,21
Cairo,2022-12-20 22:01:30,7,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,22
Cairo,2022-12-20 23:01:30,2,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,23
Cairo,2022-12-21 00:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,0
Cairo,2022-12-21 01:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,1
Cairo,2022-12-21 02:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,2
Cairo,2022-12-21 03:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,3
Cairo,2022-12-21 04:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,4
Cairo,2022-12-21 05:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,5
Cairo,2022-12-21 06:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,6
Cairo,2022-12-21 07:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,7
Cairo,2022-12-21 08:46:30,8,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,8
Cairo,2022-12-21 09:01:30,9,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,9
Cairo,2022-12-21 10:01:30,6,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,10
Cairo,2022-12-21 11:46:30,8,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,11
Cairo,2022-12-21 12:46:30,9,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,12
Cairo,2022-12-21 13:46:30,16,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,13
Cairo,2022-12-21 14:46:30,25,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,14
Cairo,2022-12-21 15:46:30,30,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,15
Cairo,2022-12-21 16:46:30,34,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,16
Cairo,2022-12-21 17:46:30,46,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,17
Cairo,2022-12-21 18:01:30,48,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,18
Cairo,2022-12-21 19:01:30,42,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,19
Cairo,2022-12-21 20:01:30,31,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,20
Cairo,2022-12-21 21:01:30,18,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,21
Cairo,2022-12-21 22:01:30,10,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,22
Cairo,2022-12-21 23:01:30,3,70.70660109887383,70.04845106468044,2022,December,12,Wednesday,2,23
Cairo,2022-12-22 00:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,0
Cairo,2022-12-22 01:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,1
Cairo,2022-12-22 02:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,2
Cairo,2022-12-22 03:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,3
Cairo,2022-12-22 04:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,4
Cairo,2022-12-22 05:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,5
Cairo,2022-12-22 06:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,6
Cairo,2022-12-22 07:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,7
Cairo,2022-12-22 08:31:33,4,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,8
Cairo,2022-12-22 09:01:30,4,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,9
Cairo,2022-12-22 10:01:30,2,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,10
Cairo,2022-12-22 11:46:30,7,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,11
Cairo,2022-12-22 12:46:30,9,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,12
Cairo,2022-12-22 13:46:30,16,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,13
Cairo,2022-12-22 14:46:30,23,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,14
Cairo,2022-12-22 15:46:30,27,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,15
Cairo,2022-12-22 16:46:30,34,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,16
Cairo,2022-12-22 17:46:30,41,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,17
Cairo,2022-12-22 18:01:30,42,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,18
Cairo,2022-12-22 19:01:30,39,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,19
Cairo,2022-12-22 20:01:30,30,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,20
Cairo,2022-12-22 21:01:30,21,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,21
Cairo,2022-12-22 22:01:30,12,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,22
Cairo,2022-12-22 23:01:30,7,70.70660109887383,70.04845106468044,2022,December,12,Thursday,3,23
Cairo,2022-12-23 00:01:30,1,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,0
Cairo,2022-12-23 01:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,1
Cairo,2022-12-23 02:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,2
Cairo,2022-12-23 03:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,3
Cairo,2022-12-23 04:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,4
Cairo,2022-12-23 05:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,5
Cairo,2022-12-23 06:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,6
Cairo,2022-12-23 07:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,7
Cairo,2022-12-23 08:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,8
Cairo,2022-12-23 09:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,9
Cairo,2022-12-23 10:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,10
Cairo,2022-12-23 11:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,11
Cairo,2022-12-23 12:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,12
Cairo,2022-12-23 13:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,13
Cairo,2022-12-23 14:46:30,8,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,14
Cairo,2022-12-23 15:01:30,9,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,15
Cairo,2022-12-23 16:01:30,6,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,16
Cairo,2022-12-23 17:46:30,8,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,17
Cairo,2022-12-23 18:31:30,10,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,18
Cairo,2022-12-23 19:46:30,11,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,19
Cairo,2022-12-23 20:01:30,10,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,20
Cairo,2022-12-23 21:01:30,8,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,21
Cairo,2022-12-23 22:01:30,5,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,22
Cairo,2022-12-23 23:01:30,3,70.70660109887383,70.04845106468044,2022,December,12,Friday,4,23
Cairo,2022-12-24 00:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,0
Cairo,2022-12-24 01:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,1
Cairo,2022-12-24 02:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,2
Cairo,2022-12-24 03:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,3
Cairo,2022-12-24 04:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,4
Cairo,2022-12-24 05:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,5
Cairo,2022-12-24 06:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,6
Cairo,2022-12-24 07:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,7
Cairo,2022-12-24 08:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,8
Cairo,2022-12-24 09:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,9
Cairo,2022-12-24 10:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,10
Cairo,2022-12-24 11:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,11
Cairo,2022-12-24 12:46:30,2,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,12
Cairo,2022-12-24 13:46:30,9,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,13
Cairo,2022-12-24 14:31:30,14,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,14
Cairo,2022-12-24 15:46:30,16,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,15
Cairo,2022-12-24 16:46:30,20,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,16
Cairo,2022-12-24 17:46:30,26,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,17
Cairo,2022-12-24 18:31:30,31,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,18
Cairo,2022-12-24 19:01:30,27,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,19
Cairo,2022-12-24 20:01:30,23,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,20
Cairo,2022-12-24 21:01:30,17,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,21
Cairo,2022-12-24 22:01:30,9,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,22
Cairo,2022-12-24 23:01:30,5,70.70660109887383,70.04845106468044,2022,December,12,Saturday,5,23
Cairo,2022-12-25 00:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,0
Cairo,2022-12-25 01:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,1
Cairo,2022-12-25 02:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,2
Cairo,2022-12-25 03:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,3
Cairo,2022-12-25 04:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,4
Cairo,2022-12-25 05:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,5
Cairo,2022-12-25 06:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,6
Cairo,2022-12-25 07:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,7
Cairo,2022-12-25 08:46:30,7,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,8
Cairo,2022-12-25 09:01:30,8,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,9
Cairo,2022-12-25 10:01:30,6,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,10
Cairo,2022-12-25 11:31:30,6,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,11
Cairo,2022-12-25 12:01:30,7,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,12
Cairo,2022-12-25 13:46:30,13,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,13
Cairo,2022-12-25 14:46:30,20,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,14
Cairo,2022-12-25 15:46:30,23,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,15
Cairo,2022-12-25 16:46:30,33,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,16
Cairo,2022-12-25 17:46:30,43,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,17
Cairo,2022-12-25 18:01:30,45,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,18
Cairo,2022-12-25 19:01:30,35,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,19
Cairo,2022-12-25 20:01:30,20,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,20
Cairo,2022-12-25 21:01:30,7,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,21
Cairo,2022-12-25 22:01:30,3,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,22
Cairo,2022-12-25 23:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Sunday,6,23
Cairo,2022-12-26 00:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,0
Cairo,2022-12-26 01:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,1
Cairo,2022-12-26 02:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,2
Cairo,2022-12-26 03:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,3
Cairo,2022-12-26 04:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,4
Cairo,2022-12-26 05:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,5
Cairo,2022-12-26 06:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,6
Cairo,2022-12-26 07:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,7
Cairo,2022-12-26 08:46:30,7,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,8
Cairo,2022-12-26 09:01:30,8,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,9
Cairo,2022-12-26 10:46:30,7,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,10
Cairo,2022-12-26 11:46:30,9,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,11
Cairo,2022-12-26 12:01:30,10,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,12
Cairo,2022-12-26 13:46:30,18,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,13
Cairo,2022-12-26 14:46:30,24,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,14
Cairo,2022-12-26 15:46:30,27,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,15
Cairo,2022-12-26 16:46:30,33,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,16
Cairo,2022-12-26 17:46:30,45,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,17
Cairo,2022-12-26 18:16:30,50,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,18
Cairo,2022-12-26 19:01:30,42,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,19
Cairo,2022-12-26 20:01:30,29,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,20
Cairo,2022-12-26 21:01:30,16,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,21
Cairo,2022-12-26 22:01:30,8,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,22
Cairo,2022-12-26 23:01:30,3,70.70660109887383,70.04845106468044,2022,December,12,Monday,0,23
Cairo,2022-12-27 00:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,0
Cairo,2022-12-27 01:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,1
Cairo,2022-12-27 02:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,2
Cairo,2022-12-27 03:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,3
Cairo,2022-12-27 04:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,4
Cairo,2022-12-27 05:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,5
Cairo,2022-12-27 06:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,6
Cairo,2022-12-27 07:01:30,0,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,7
Cairo,2022-12-27 08:46:30,9,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,8
Cairo,2022-12-27 09:01:30,10,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,9
Cairo,2022-12-27 10:31:30,6,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,10
Cairo,2022-12-27 11:31:30,11,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,11
Cairo,2022-12-27 12:01:30,13,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,12
Cairo,2022-12-27 13:46:30,20,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,13
Cairo,2022-12-27 14:46:30,25,70.70660109887383,70.04845106468044,2022,December,12,Tuesday,1,14
